"AUTO.ID" "NCTRlogRBA" "AI" "nvx" "nedges" "nrings" "ncircuits" "nclass" "nelem" "ntpaths" "molweight" "nX0" "nX1" "nX2" "nXp3" "nXp4" "nXp5" "nXp6" "nXp7" "nXp8" "nXp9" "nXp10" "X0" "X1" "X2" "Xp3" "Xp4" "Xp5" "Xp6" "Xp7" "Xp8" "Xp9" "Xp10" "Xv0" "Xv1" "Xv2" "Xvp3" "Xvp4" "Xvp5" "Xvp6" "Xvp7" "Xvp8" "Xvp9" "Xvp10" "nXc3" "nXc4" "nXpc4" "nXch5" "nXch6" "Xc3" "Xc4" "Xpc4" "Xch5" "Xch6" "Xvc3" "Xvc4" "Xvpc4" "Xvch5" "Xvch6" "dX0" "dX1" "dX2" "dXp3" "dXp4" "dXp5" "dXp6" "dXp7" "dXp8" "dXp9" "dXp10" "dXv0" "dXv1" "dXv2" "dXvp3" "dXvp4" "dXvp5" "dXvp6" "dXvp7" "dXvp8" "dXvp9" "dXvp10" "k0" "k1" "K2" "k3" "ka1" "ka2" "ka3" "phia" "knotp" "knotpv" "graphcomplexity" "sumdelI" "sumI" "tets1" "tets2" "tets3" "htets1" "htets2" "htets3" "diam" "muldiam" "rad" "mulrad" "ishape" "W" "Wp" "Pf" "WT" "Tg" "Tg3" "Tm" "Tm3" "IDC" "IDCbar" "IDW" "IDWbar" "totop" "Si" "informationcontent" "redundancy" "Qs" "Qsv" "Qv" "nHBd" "nwHBd" "nHBa" "nwHBa" "SHBd" "SwHBd" "SHBa" "SwHBa" "Hmax" "Gmax" "Hmin" "Gmin" "Hmaxpos" "nHBint2" "nHBint3" "nHBint4" "nHBint6" "nHBint8" "SHBint2" "SHBint3" "SHBint4" "SHBint6" "SHBint8" "nd1" "nd2" "nd3" "nd4" "etyp12" "etyp13" "etyp14" "etyp22" "etyp23" "etyp24" "etyp33" "etyp34" "etyp44" "n2Pag11" "n2Pag12" "n2Pag13" "n2Pag22" "n2Pag23" "n2Pag33" "n2Pag34" "n2Pag44" "n3Pad11" "n3Pad12" "n3Pad13" "n3Pad22" "n3Pad23" "n3Pad33" "n3Pad34" "n3Pad44" "n4Pae11" "n4Pae12" "n4Pae13" "n4Pae22" "n4Pae23" "n4Pae24" "n4Pae33" "n4Pae34" "n4Pae44" "nH" "nC" "nN" "nO" "nS" "nCl" "nHsOH" "nHsNH2" "nHssNH" "nHdsCH" "nHaaCH" "nHCHnX" "nHCsats" "nHCsatu" "nsCH3" "nssCH2" "ndsCH" "naaCH" "nsssCH" "ndssC" "naasC" "naaaC" "nssssC" "nsNH2" "nssNH" "naaN" "nsssN" "nsOH" "ndO" "nssO" "naaO" "nsCl" "SHsOH" "SHsNH2" "SHssNH" "SHdsCH" "SHaaCH" "SHCHnX" "SHCsats" "SHCsatu" "SHother" "SsCH3" "SssCH2" "SdsCH" "SaaCH" "SsssCH" "SdssC" "SaasC" "SaaaC" "SssssC" "SsNH2" "SssNH" "SaaN" "SsssN" "SsOH" "SdO" "SssO" "SaaO" "SsCl" "nketone" "namide" "nester" "ncarboxylicacid" "Sketone" "Samide" "Sester" "Scarboxylicacid" "Hcarboxylicacid"
99 1.16 1 38 41 4 10 38 4 4790 525.813 38 41 57 77 101 134 163 200 241 274 280 27.122753 18.346392 16.211103 13.830864 10.906268 9.002195 6.93145 5.291204 4.086596 3.053915 2.075786 24.596619 16.086044 13.311253 10.8235 8.485373 6.706423 4.854582 3.624722 2.636358 1.816735 1.184633 14 1 57 1 3 2.491431 .117851 6.580614 .083333 .161515 1.780128 .117851 4.50512 .083333 .106189 -.333091 -.567822 3.190287 4.873756 4.749413 4.773642 4.029799 3.301928 2.724159 2.121777 1.438761 -5.44123 -4.601061 -.9258 1.032814 1.757782 2.087514 1.686255 1.453484 1.149928 .800224 .490285 60.031784 30.947056 14.759003 7.650531 29.745436 13.903593 7.111249 10.88338 -2.776047 -2.612369 126.052635 19.09355 74.583336 383.587738 52.333607 12.286009 397.895905 50.756985 10.833383 21 4 11 2 0 5921 77 114 68665 6 2 3 1 2964.770752 4.217313 54154.648438 9.1462 1.579784 256.007138 60.031784 -0 15.0777 1.050688 1.494892 2 0 4 7 5.02406 0 35.110363 9.712728 2.570389 12.155032 .396736 -.129257 2.570389 0 0 0 0 0 0 0 0 0 0 6 21 10 1 1 4 1 14 12 1 6 2 0 0 1 0 12 3 8 0 0 2 3 0 15 3 9 2 0 0 4 0 27 1 0 15 1 0 55 34 1 3 0 0 2 0 0 0 3 0 23 3 3 18 0 3 5 1 3 0 1 0 0 0 1 2 1 0 0 0 5.0241 0 0 0 3.9276 0 14.1926 2.3618 3.9276 6.4824 20.6987 0 6.1223 2.4786 .3117 3.2787 0 .1006 0 0 0 1.9047 21.0506 12.155 0 0 0 0 1 0 0 0 14.3715 0 0 0
100 .49 1 20 23 4 10 20 3 1667 272.386 20 23 36 53 73 97 115 141 167 186 176 13.905412 9.593172 9.3766 8.690784 7.350635 6.133623 4.646944 3.57909 2.693328 1.993561 1.235347 12.178518 8.092632 7.436274 6.660104 5.541205 4.324744 3.052328 2.234526 1.564315 1.000679 .554452 11 1 46 1 3 1.878331 .117851 5.0919 .083333 .171709 1.415769 .117851 3.710696 .083333 .113835 -.822511 -.321041 2.719746 4.233676 4.375761 4.155069 3.336283 2.714813 2.126386 1.623922 .99607 -3.938317 -2.744784 .168267 1.8003 2.302407 2.174295 1.630532 1.299027 .952218 .602793 .297804 26.020605 13.648394 4.75 1.96084 12.848761 4.315741 1.744147 2.772596 -2.197628 -2.085882 83.349998 11.063732 40.583332 180.405334 29.523069 7.104804 194.883957 30.625689 7.00677 10 2 5 2 1 724 53 72 15139 3 1 1 0 561.997437 2.957881 5325.724609 7.355974 1.30103 153.212001 26.020605 -0 7.306183 .924689 1.299892 2 0 2 6 4.965542 0 20.049673 9.186758 2.54113 10.372487 .525708 -.088273 2.54113 0 0 0 0 0 0 0 0 0 0 3 9 7 1 0 2 1 4 9 1 4 2 0 0 0 0 2 3 5 0 0 1 0 0 9 3 7 0 0 0 0 0 20 3 0 11 0 0 24 18 0 2 0 0 2 0 0 0 3 0 9 2 1 6 0 3 4 0 3 0 1 0 0 0 0 2 0 0 0 0 4.9655 0 0 0 3.8191 0 5.8514 1.4843 3.8191 2.3174 6.8686 0 5.9553 1.9986 0 3.2315 0 .1623 0 0 0 0 20.0497 0 0 0 0 0 0 0 0 0 0 0 0 0
101 -2.67 1 21 24 4 10 21 3 1813 292.461 21 24 39 58 79 106 127 154 180 199 190 14.828061 9.949161 10.059373 9.402029 7.735221 6.53446 4.875974 3.672263 2.716579 1.966737 1.230771 13.722487 9.310857 9.222776 8.588039 7.207897 5.888858 4.372905 3.26264 2.399796 1.656638 .997346 14 2 58 1 3 2.394454 .235702 6.453701 .083333 .155151 2.122041 .235702 5.641058 .083333 .155151 -.606968 -.465053 3.048965 4.694922 4.58357 4.430906 3.476925 2.745486 2.105443 1.565848 .969397 -3.12907 -2.048355 1.5842 3.46507 3.782211 3.605691 2.856862 2.260215 1.740175 1.225006 .716736 27.7666 14.583333 4.746877 1.926278 14.50835 4.707453 1.906814 3.252256 -2.717796 -2.759938 86.333336 11.24081 40 153.360733 24.963411 5.912917 205.798325 31.637051 7.022356 10 2 5 2 1 802 58 78 16523 4 1 2 0 618.068787 2.943185 6022.313965 7.50912 1.322219 147.53084 27.7666 0 8.82 1.108333 1.576667 2 0 2 0 4.793329 0 20.523682 0 2.40595 10.47219 .486606 -.053558 2.40595 0 0 0 0 0 0 0 0 0 0 4 9 6 2 0 2 2 4 8 2 2 4 0 0 0 0 2 3 4 0 0 1 0 0 9 3 4 0 0 0 0 0 20 3 0 10 0 2 32 19 0 2 0 0 2 0 0 0 0 0 17 0 2 9 0 0 6 0 0 0 2 0 0 0 0 2 0 0 0 0 4.7933 0 0 0 0 0 10.2638 0 0 4.9018 10.7849 0 0 3.1134 0 0 0 .6762 0 0 0 0 20.5237 0 0 0 0 0 0 0 0 0 0 0 0 0
102 -.92 1 21 24 4 10 21 3 1813 292.461 21 24 39 58 79 106 127 154 180 199 190 14.828061 9.949161 10.059373 9.402029 7.735221 6.53446 4.875974 3.672263 2.716579 1.966737 1.230771 13.722487 9.310857 9.222776 8.588039 7.207897 5.888858 4.372905 3.26264 2.399796 1.656638 .997346 14 2 58 1 3 2.394454 .235702 6.453701 .083333 .155151 2.122041 .235702 5.641058 .083333 .155151 -.606968 -.465053 3.048965 4.694922 4.58357 4.430906 3.476925 2.745486 2.105443 1.565848 .969397 -3.12907 -2.048355 1.5842 3.46507 3.782211 3.605691 2.856862 2.260215 1.740175 1.225006 .716736 27.7666 14.583333 4.746877 1.926278 14.50835 4.707453 1.906814 3.252256 -2.717796 -2.759938 86.333336 11.24081 40 153.360733 24.963411 5.912917 205.798325 31.637051 7.022356 10 2 5 2 1 802 58 78 16523 4 1 2 0 618.068787 2.943185 6022.313965 7.50912 1.322219 147.53084 27.7666 0 8.82 1.108333 1.576667 2 0 2 0 4.793329 0 20.523682 0 2.40595 10.47219 .486606 -.053558 2.40595 0 0 0 0 0 0 0 0 0 0 4 9 6 2 0 2 2 4 8 2 2 4 0 0 0 0 2 3 4 0 0 1 0 0 9 3 4 0 0 0 0 0 20 3 0 10 0 2 32 19 0 2 0 0 2 0 0 0 0 0 17 0 2 9 0 0 6 0 0 0 2 0 0 0 0 2 0 0 0 0 4.7933 0 0 0 0 0 10.2638 0 0 4.9018 10.7849 0 0 3.1134 0 0 0 .6762 0 0 0 0 20.5237 0 0 0 0 0 0 0 0 0 0 0 0 0
107 -10000 0 23 24 2 2 21 3 583 312.365 23 24 30 37 44 51 44 45 45 46 42 16.493351 11.219545 9.143903 7.354682 5.720116 4.477365 2.557744 1.669111 1.090436 .774795 .449974 13.157574 7.692541 5.096787 3.310694 2.026937 1.266417 .595687 .328884 .186751 .104925 .054373 5 0 19 0 2 .947694 0 2.378496 0 .185395 .345522 0 .689587 0 .059853 -.355892 -.194668 1.426388 2.147575 2.214912 2.123811 .981919 .617335 .390911 .311406 .144406 -6.127496 -5.355567 -3.713493 -2.624868 -1.962075 -1.407118 -1.190756 -.86076 -.602438 -.416335 -.288205 30.115616 19.326389 10.78 6.42805 17.060169 8.978213 5.125708 6.659558 -1.008918 -.635655 25.347826 16.585682 55.333328 89.925224 20.827724 6.737615 87.156723 19.051716 5.861617 14 2 7 1 1 1340 37 60 4759 3 0 1 0 884.737488 3.496986 10371.608398 7.740006 1.309375 144.849885 30.115616 .038446 6.075938 .698714 .993513 0 0 4 14 0 0 34.791531 16.273201 1.476592 12.243246 .462422 -.530653 1.476592 0 0 0 0 0 0 0 0 0 0 3 15 5 0 1 2 0 11 7 0 3 0 0 0 1 0 10 1 2 0 0 0 4 0 13 0 2 0 0 0 5 1 16 0 0 1 0 0 20 19 0 4 0 0 0 0 0 0 9 0 4 1 1 4 0 9 0 2 3 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 11.8706 0 2.6302 1.1015 11.8706 2.0166 2.252 0 15.9417 0 -1.0254 1.3569 0 0 0 0 0 0 0 24.3323 10.4593 0 0 0 0 2 0 0 0 33.7662 0 0
110 2.48 1 20 21 2 2 8 3 422 270.371 20 21 28 36 44 53 48 48 44 32 24 14.535168 9.651397 8.184111 6.824776 5.399366 4.362438 2.513791 1.648767 .98509 .425348 .190602 12.082142 7.231341 5.212547 4.007835 2.948087 1.954126 .922747 .538995 .273329 .094779 .031319 6 0 22 0 2 1.182849 0 2.722704 0 .166667 .577224 0 1.433934 0 .055556 -.192755 -.262817 1.527256 2.367669 2.424492 2.383885 1.203131 .78449 .418148 .05571 -.048674 -4.034691 -3.606075 -2.055459 -.851968 -.290711 -.196324 -.499049 -.396503 -.338768 -.303108 -.225329 17.591761 16.371881 7.852041 4.25 14.762552 6.686911 3.482183 4.935794 -1.126158 -.81252 21.1 10.115034 44.333332 83.386971 19.846636 6.244815 72.130219 16.601576 5.077014 11 2 6 2 0 814 36 56 2638 4 0 2 0 592.296875 3.117352 5991.587891 7.360673 .879588 115.449281 17.591761 .323929 6.309006 .867488 1.246029 2 0 2 12 5.096765 0 18.853485 18.155338 2.548382 9.426743 .49855 .306745 2.548382 0 0 0 0 0 0 0 0 0 0 4 10 6 0 2 2 0 4 10 0 3 0 0 0 0 0 4 4 2 0 0 0 0 0 13 0 5 0 0 0 0 0 12 4 0 4 0 0 22 18 0 2 0 0 2 0 0 0 8 0 4 2 2 2 0 8 2 0 4 0 0 0 0 0 0 2 0 0 0 0 5.0968 0 0 0 10.291 0 2.2751 1.7125 10.291 4.3901 2.0916 0 15.0322 .8429 0 3.1232 0 0 0 0 0 0 18.8535 0 0 0 0 0 0 0 0 0 0 0 0 0
111 1.57 1 20 21 2 2 8 3 422 266.339 20 21 28 36 44 53 48 48 44 32 24 14.535168 9.651397 8.184111 6.824777 5.399366 4.362438 2.513791 1.648767 .98509 .425348 .190602 11.667929 6.571999 4.498449 3.224139 2.237319 1.47506 .667669 .374429 .188368 .06748 .023489 6 0 22 0 2 1.182849 0 2.722704 0 .166667 .460075 0 1.010647 0 .055556 -.192755 -.262817 1.527256 2.36767 2.424492 2.383884 1.203131 .78449 .418148 .05571 -.048674 -4.448906 -4.265418 -2.769558 -1.635664 -1.001479 -.675389 -.754127 -.56107 -.423729 -.330407 -.233158 17.591761 16.371881 7.852041 4.25 14.25336 6.328014 3.251498 4.509773 -1.126158 -.675849 21.1 8.840806 46 95.296753 22.459244 6.982992 73.669968 17.195715 5.328353 11 2 6 2 0 814 36 56 2638 4 0 2 0 592.296875 3.117352 5991.587891 7.360673 .879588 123.672669 17.591761 .323929 5.860114 .805766 1.157372 2 0 2 16 5.138875 0 18.785328 23.230347 2.569437 9.392664 .614453 .26006 2.569437 0 0 0 0 0 0 0 0 0 0 4 10 6 0 2 2 0 4 10 0 3 0 0 0 0 0 4 4 2 0 0 0 0 0 13 0 5 0 0 0 0 0 12 4 0 4 0 0 18 18 0 2 0 0 2 0 0 2 8 0 0 2 2 0 2 8 0 2 4 0 0 0 0 0 0 2 0 0 0 0 5.1389 0 0 2.4898 10.7374 0 0 1.2289 13.2272 3.9843 0 4.1003 14.3235 0 2.1911 2.6154 0 0 0 0 0 0 18.7853 0 0 0 0 0 0 0 0 0 0 0 0 0
112 .21 1 28 30 3 3 21 4 984 371.521 28 30 39 50 65 82 82 94 102 100 90 19.769377 13.685873 11.551193 9.244869 7.76181 6.393196 4.037739 3.029091 2.181282 1.448379 .872319 17.059689 9.906847 7.115273 4.790267 3.348421 2.305563 1.235103 .767329 .457415 .249737 .123284 7 0 27 0 3 1.359566 0 2.970426 0 .287457 .785158 0 1.404841 0 .091928 -.6154 -.228341 2.065911 2.787762 3.372722 3.414642 2.019972 1.664814 1.260787 .828741 .456266 -4.42391 -4.752573 -2.874477 -2.007665 -1.27043 -.827513 -.88631 -.666264 -.509285 -.400588 -.313063 36.306004 22.68 12 6.76 20.06455 10.02603 5.42078 7.184564 -1.397275 -.932452 35.142857 5.740818 53.999992 231.077927 45.991138 13.103985 140.969482 28.245525 8.084036 14 3 7 2 1 2141 50 78 7804 3 0 3 0 1348.987183 3.568749 17825.078125 8.325585 1.296643 176.247212 36.306004 .104007 11.381804 1.040429 1.466278 0 0 2 20 0 0 7.994004 37.102531 1.420604 5.870987 .573854 .692414 1.420604 0 0 0 0 0 0 0 0 0 0 3 18 7 0 1 2 0 12 11 0 4 0 0 1 0 0 13 2 4 0 0 0 0 0 18 0 4 0 0 0 0 0 24 2 0 3 0 0 29 26 1 1 0 0 0 0 0 0 14 0 5 1 3 3 0 14 0 2 4 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 18.3419 0 3.3841 .7956 18.3419 6.3358 2.5676 0 29.8206 0 2.6409 4.641 0 0 0 0 0 2.123 0 0 5.871 0 0 0 0 0 0 0 0 0 0 0
113 2.24 1 29 31 3 3 22 4 1071 387.521 29 31 41 52 67 86 88 102 112 108 102 20.639618 14.079718 12.173055 9.655554 7.913506 6.62845 4.302297 3.193302 2.354591 1.494198 .950732 17.429548 10.041138 7.296122 4.883781 3.371698 2.339746 1.270252 .785675 .477139 .252128 .127568 8 0 29 0 3 1.648242 0 3.378674 0 .268729 .859693 0 1.490908 0 .087631 -.452266 -.334496 2.334219 2.948446 3.347642 3.524896 2.196141 1.766525 1.389901 .84331 .512582 -5.438555 -5.579776 -3.361134 -2.377397 -1.568531 -1.016205 -1.005663 -.75498 -.563719 -.449541 -.344312 38.195122 23.658689 12.142772 7 21.000069 10.170227 5.641592 7.364671 -1.566377 -.995457 36.931034 9.709634 59.666668 223.659149 43.922806 12.397943 150.506165 29.613163 8.372935 14 4 7 2 1 2352 52 82 8599 4 0 3 0 1462.517456 3.60226 19827.980469 8.430264 1.317073 188.762518 38.195122 .099374 10.433429 .940787 1.333643 1 0 3 20 2.601585 0 17.701866 33.253986 2.601585 9.743627 .579187 .273611 2.601585 0 0 0 0 0 0 0 0 0 0 4 17 8 0 1 3 0 10 13 0 4 0 0 1 0 0 11 4 4 0 0 0 0 0 18 0 6 0 0 0 0 0 22 4 0 5 0 0 29 26 1 2 0 0 1 0 0 0 13 0 5 1 3 3 0 13 0 2 5 0 0 0 0 0 1 1 0 1 0 0 2.6016 0 0 0 17.6878 0 3.425 .8144 17.6878 6.2595 2.4513 0 26.2164 0 2.4547 4.5828 0 0 0 0 0 2.1046 9.7436 0 5.8537 0 0 0 0 0 0 0 0 0 0 0
114 -.14 1 29 31 3 3 21 5 1071 405.966 29 31 40 52 64 78 78 92 98 98 96 20.476482 14.223878 11.626884 10.009871 7.990723 6.174003 3.78916 3.011838 2.098077 1.378235 .928281 17.900688 10.565376 7.198718 5.430054 3.648214 2.198148 1.144914 .764344 .438081 .235615 .134647 7 0 28 0 3 1.21181 0 3.324416 0 .287457 .680392 0 1.698067 0 .091928 -.615401 -.190336 1.788048 3.302763 3.424858 3.070449 1.683005 1.585061 1.133388 .727346 .49013 -4.342 -4.630921 -3.170747 -1.636436 -1.160579 -1.069268 -1.071513 -.73645 -.576148 -.448324 -.325475 37.59306 23.658689 12.7575 7 21.32202 10.965443 5.800469 8.062255 -1.336796 -.922346 36.931034 8.591929 57.611111 221.303207 43.595451 12.502072 146.768066 28.81959 8.226612 15 3 8 4 0 2488 52 80 9079 3 0 2 0 1503.591675 3.703428 20925.722656 8.41066 1.296312 179.317543 37.59306 .113571 11.106775 .979492 1.380093 0 0 3 20 0 0 15.160756 34.395401 1.446653 6.874316 .480995 .687679 1.446653 0 0 0 0 0 0 0 0 0 0 3 19 7 0 2 1 0 12 12 0 4 0 0 0 0 0 16 2 4 0 0 0 2 0 18 0 4 0 0 1 6 0 20 2 0 3 0 0 28 26 1 1 0 1 0 0 0 0 14 0 6 0 2 4 0 14 0 2 4 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 18.6607 0 3.9413 0 18.6607 4.3457 3.7093 0 28.581 0 1.764 4.0504 0 0 0 0 0 2.3514 0 0 5.935 0 6.8743 0 0 0 0 0 0 0 0 0
116 -.14 1 32 36 5 6 26 4 3453 425.569 32 36 49 67 90 117 132 164 195 219 226 21.752504 15.813993 13.590102 11.97731 10.178087 8.333883 5.916271 4.751242 3.694274 2.765487 1.899021 18.84877 11.731046 8.664243 6.668035 4.969412 3.371562 2.044402 1.370535 .901122 .575577 .329214 9 0 37 1 4 1.495649 0 3.972611 .144338 .308992 .785982 0 1.887399 .111803 .115159 -1.460699 -.10022 2.690607 4.520203 5.081893 4.85533 3.54495 3.136965 2.597002 2.020848 1.394579 -6.197869 -5.434139 -3.087672 -1.369092 -.520842 -.374268 -.507874 -.366013 -.278591 -.224514 -.212429 44.552441 23.728395 11.620158 5.814212 21.142839 9.826107 4.733282 6.492244 -1.892 -1.247892 107.90625 8.763035 60.333344 513.042786 73.197487 17.174707 326.655975 46.096104 10.666624 16 3 8 2 1 3147 67 98 43149 1 0 1 0 1871.133301 3.772446 27368.445313 8.696678 1.392264 252.761989 44.552441 .075 13.22157 .968377 1.329904 0 0 3 20 0 0 14.018651 35.705013 1.446761 6.047229 .535173 .749937 1.446761 0 0 0 0 0 0 0 0 0 0 1 22 9 0 1 0 0 13 17 0 5 0 0 0 0 0 18 4 6 0 0 0 0 0 26 3 9 0 0 0 0 0 33 5 0 10 0 0 31 29 1 2 0 0 0 0 0 0 12 0 7 2 1 8 0 12 0 2 6 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 16.3941 0 4.834 1.7547 16.3941 1.7353 8.8744 0 25.91 0 2.7312 7.0638 0 0 0 0 0 2.4847 0 0 11.534 0 0 0 0 0 0 0 0 0 0 0
117 -1.5 1 22 24 3 3 11 3 669 290.318 22 24 33 42 54 72 72 84 84 72 72 15.526732 10.631031 9.637207 7.814532 6.166992 5.492365 3.446907 2.609475 1.801926 .9904 .753291 11.730879 6.86544 4.993125 3.454951 2.377796 1.705595 .86394 .542017 .306488 .139854 .070408 7 0 24 0 3 1.477137 0 2.980607 0 .25 .529613 0 1.005881 0 .083333 -.615403 -.283183 2.273246 2.857424 2.838564 3.263812 1.95947 1.620199 1.146596 .558261 .46982 -6.374089 -5.361977 -3.246572 -2.084031 -1.335659 -.776533 -.789591 -.555366 -.41868 -.336997 -.241377 21.706522 16.84375 7.713499 4.30839 14.198374 5.934585 3.138718 3.830066 -1.418111 -.803344 30.40909 13.631008 54.66666 112.256348 23.943235 6.943718 106.306122 22.599243 6.596945 10 3 5 1 1 1026 42 66 4524 3 0 0 0 720.999329 3.121209 7849.095703 7.650191 .98666 157.630324 21.706522 .265015 5.398573 .632064 .892326 2 0 3 19 5.19773 0 30.268684 24.39798 2.598865 11.331223 1.384097 -.042118 2.598865 0 0 0 0 0 0 0 0 0 0 3 12 7 0 0 3 0 6 12 0 3 0 0 0 0 0 6 6 3 0 0 0 0 0 12 4 6 0 0 0 0 0 18 10 0 6 0 0 14 19 0 3 0 0 2 0 0 4 8 0 0 0 0 0 4 8 0 3 4 0 0 0 0 0 0 2 1 0 0 0 5.1977 0 0 5.6733 11.201 0 0 0 16.8743 0 0 6.5983 13.7791 0 1.7875 2.2331 0 0 0 0 0 0 18.9375 11.3312 0 0 0 1 0 0 0 11.2891 0 0 0 0
118 -10000 0 20 20 1 1 10 3 324 278.347 20 20 24 29 34 38 34 32 28 25 18 14.794681 9.701907 7.558297 5.8627 4.462018 3.318079 2.075092 1.241967 .746194 .496001 .238281 12.185035 7.13541 4.524529 2.828986 1.613026 .969862 .519341 .285608 .159485 .083403 .037982 4 0 16 0 1 .74357 0 1.945483 0 .083333 .227671 0 .505391 0 .027778 .066758 -.212306 .901443 1.405593 1.487145 1.339525 .764431 .37769 .179252 .126363 -.000996 -4.78224 -4.265606 -3.11531 -2.274866 -1.784994 -1.283736 -.968718 -.692026 -.47907 -.330832 -.228558 20.000002 18.049999 10.6875 6.549346 16.534111 9.394274 5.567393 7.766298 -.829558 -.466296 16.200001 15.603747 48.666672 57.014874 14.676741 4.971192 56.658581 13.657287 4.361498 13 2 7 2 0 912 29 48 2066 4 0 2 0 634.820313 3.34116 6691.119629 7.336754 1 113.866032 20.000002 .231378 5.291799 .749672 1.084819 0 0 4 8 0 0 34.16597 6.186673 1.438869 11.944746 .450972 -.470841 1.438869 0 0 0 0 0 0 0 0 0 0 4 12 4 0 2 2 0 9 4 0 3 0 0 0 2 0 6 0 2 0 0 0 4 0 6 0 1 0 0 0 6 0 8 0 0 0 0 0 22 16 0 4 0 0 0 0 0 0 4 0 8 0 2 6 0 4 0 2 2 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 5.4893 0 5.1412 0 5.4893 4.0414 4.2726 0 6.5911 0 -.9417 .5372 0 0 0 0 0 0 0 23.8895 10.2765 0 0 0 0 2 0 0 0 33.2243 0 0
119 -3.05 1 20 22 3 4 18 3 847 270.241 20 22 32 44 58 74 81 88 95 98 85 14.275655 9.575388 8.875508 7.806495 6.49379 5.05442 3.561521 2.451978 1.70856 1.133064 .662152 10.199591 5.848578 4.306969 3.004748 2.023565 1.336988 .707018 .404441 .228097 .127177 .060518 8 0 32 0 3 1.467416 0 3.880524 0 .202979 .498963 0 1.006461 0 .064849 -.452267 -.338826 2.218654 3.349387 3.518916 3.075866 2.250861 1.587701 1.141618 .763426 .422875 -7.036476 -5.729774 -3.449261 -2.175041 -1.423649 -.948213 -.801138 -.585813 -.418255 -.291776 -.208796 24.816483 14.917356 6.011719 2.845041 12.710103 4.661029 2.080674 2.962108 -1.739956 -.990916 42.349998 19.412445 55.833336 87.069656 19.107294 5.884871 121.386185 23.509573 6.397067 10 2 5 1 1 767 44 64 6474 4 2 0 0 576.200928 3.032637 5642.619141 7.356739 1.240824 169.225808 24.816483 .046276 3.934952 .52466 .747641 3 0 5 15 8.354521 0 46.183014 9.650319 2.813232 12.044468 1.221573 -.738647 2.813232 0 0 0 0 0 0 0 0 0 0 4 8 8 0 0 4 0 4 8 0 6 0 0 0 0 0 6 2 8 0 0 2 0 0 8 1 9 0 0 2 0 1 11 4 0 14 0 0 10 15 0 5 0 0 3 0 0 0 7 0 0 0 0 0 0 7 0 0 6 2 0 0 0 0 0 3 1 0 1 0 8.3545 0 0 0 9.8332 0 0 0 9.8332 0 0 0 11.2872 0 0 -1.474 -.1628 0 0 0 0 0 28.6243 12.0445 0 5.5142 0 0 0 0 0 0 0 0 0 0
120 .35 1 23 26 4 10 23 3 2257 310.435 23 26 41 62 83 110 135 170 203 233 243 16.242275 11.021115 10.431844 10.196308 8.263512 6.744038 5.252291 4.202149 3.136364 2.329669 1.594801 14.139553 8.89211 7.979689 7.32406 5.938839 4.602596 3.332034 2.477327 1.731321 1.132893 .679138 14 2 61 1 3 2.252744 .227062 6.710846 .072169 .171709 1.554926 .141591 4.359571 .072169 .113835 -.606967 -.393098 2.714329 4.989201 4.758307 4.390484 3.676466 3.150373 2.43684 1.86628 1.289233 -4.175006 -3.50566 -.396129 1.677752 2.141661 2.055731 1.628811 1.342038 .977392 .634321 .351015 31.319733 16.467455 5.771564 2.289282 15.240758 5.097085 1.964609 3.377541 -2.509297 -2.439675 98.130432 12.969573 46.500004 263.873718 42.027157 10.201292 252.062759 37.73674 8.351155 12 2 6 2 1 1092 62 82 21644 4 2 2 1 805.65509 3.184407 8461.78418 7.748887 1.361727 186.134164 31.319733 0 8.562839 .977955 1.38937 1 0 2 8 2.547328 0 16.34396 18.993456 2.547328 10.955648 .599111 -.899978 2.547328 0 0 0 0 0 0 0 0 0 0 4 11 6 2 2 0 2 4 9 3 4 1 1 0 0 0 5 1 4 1 0 2 1 0 12 1 5 2 0 1 0 0 23 2 0 8 3 1 26 21 0 2 0 0 1 0 0 0 3 0 9 2 2 6 0 3 3 0 3 0 2 0 0 0 0 1 0 1 0 0 2.5473 0 0 0 3.9029 0 6.3172 1.5529 3.9029 3.9751 6.3469 0 6.5865 1.8448 0 3.9353 0 -1.0043 0 0 0 0 10.9556 0 5.3883 0 0 0 0 0 0 0 0 0 0 0
